city,district,facility_name,x_coordinate,y_coordinate,longitude,latitude
臺北市,中正區,二二八公園福德宮,301876.3996130295,2770411.86924968,121.51409912109592,25.04095077597532
臺北市,中正區,上品蓮佛教禮儀有限公司,302870.96799999947,2770848.799,121.5239718099917,25.04486092813444
臺北市,中正區,中華煤氣有限公司,302282.5600000012,2768819.581,121.51806369798521,25.026561663054622
臺北市,中正區,文山人和有限公司,301516.4799840716,2770826.4836695106,121.51054790000194,25.044706200829015
臺北市,中正區,代坤國際有限公司,301503.13599999953,2770821.095,121.5104154587956,25.044658006469795
臺北市,中正區,古亭二次變電所,302425.60402607,2768988.9195357305,121.51948750000196,25.02808550082828
臺北市,中正區,台灣中油汀州路加油站,303077.7379999993,2768172.02,121.52591787977988,25.02068783127676
臺北市,中正區,台灣中油林森北路站加油站,302871.17899999896,2770959.6570000006,121.52397815436377,25.045861741061547
臺北市,中正區,台灣中油莒光路站加油站,301196.3000000006,2769354.618,121.50732023147941,25.031429095710614
臺北市,中正區,正新生命禮儀有限公司,301503.13599999953,2770821.095,121.5104154587956,25.044658006469795
臺北市,中正區,光華寺,302027.5484580288,2768526.00629296,121.51552581787293,25.023920060032186
臺北市,中正區,名揚禮儀社,301503.13599999953,2770821.095,121.5104154587956,25.044658006469795
臺北市,中正區,安晉人本股份有限公司,301954.7050000004,2770950.848,121.51489542750743,25.04581396969678
臺北市,中正區,西方蓮禮儀有限公司,302870.96799999947,2770848.799,121.5239718099917,25.04486092813444
臺北市,中正區,佛心生命禮儀企業社,301503.13599999953,2770821.095,121.5104154587956,25.044658006469795
臺北市,中正區,辛亥殯儀股份有限公司,301503.13599999953,2770821.095,121.5104154587956,25.044658006469795
臺北市,中正區,和信禮儀有限公司,301503.13599999953,2770821.095,121.5104154587956,25.044658006469795
臺北市,中正區,和苑禮儀有限公司,301503.13599999953,2770821.095,121.5104154587956,25.044658006469795
臺北市,中正區,忠誠液化煤氣有限公司,301117.3150000011,2769063.933,121.50652679432099,25.028807463437563
臺北市,中正區,芝卉禮儀企業社,301503.13599999953,2770821.095,121.5104154587956,25.044658006469795
臺北市,中正區,長慶廟,302664.58913022856,2768659.4337052107,121.52184295654496,25.025102616184565
臺北市,中正區,阜祐事業有限公司,301954.7050000004,2770950.848,121.51489542750743,25.04581396969678
臺北市,中正區,南海配電變電所,302107.2289999996,2769401.721,121.51634840641675,25.031823255421752
臺北市,中正區,品方禮儀有限公司,301503.13599999953,2770821.095,121.5104154587956,25.044658006469795
臺北市,中正區,城中一次變電所,301538.9551915978,2770320.2420673594,121.51075170000193,25.040135100828774
臺北市,中正區,財團法人台北市十普寺,302760.7773151421,2768675.01615244,121.52279663086097,25.025239945286142
臺北市,中正區,財團法人台北市東和禪寺,302730.83308938885,2770249.08178724,121.52256011963098,25.039451599949896
臺北市,中正區,財團法人台北市南福宮,302306.5631630363,2768856.01970903,121.51830291748196,25.026889801853628
臺北市,中正區,財團法人台北市淨土宗善導寺,302958.66064215923,2770860.74902793,121.524841308596,25.044965744847584
臺北市,中正區,財團法人台北市華嚴蓮社,303551.8856358146,2770358.33428182,121.53070068359602,25.040409088963642
臺北市,中正區,財團法人台北市聖靈寺,303278.9983886885,2767879.47822397,121.52790069580297,25.018039704196937
臺北市,中正區,財團法人台北市臺灣省城隍廟,301740.40523856506,2770745.58429088,121.51276397705293,25.043968201512556
臺北市,中正區,國倫液化煤氣有限公司,301024.5419999989,2769068.14,121.50560768091346,25.028848574079195
臺北市,中正區,常德配電變電所,302612.11968872626,2770369.23833669,121.52138830000195,25.040540500828772
臺北市,中正區,笙華生命美學有限公司,302025.58000000083,2770880.717,121.51559516173867,25.045178393805084
臺北市,中正區,通法寺,302174.5139999997,2768762.938,121.5169909708222,25.02605401846572
臺北市,中正區,陽明生命美學有限公司,301876.63500000007,2771042.679,121.51412519910909,25.04664569588899
臺北市,中正區,塔木德科技有限公司,301855.32799999893,2770642.985,121.51389900182342,25.043038003677452
臺北市,中正區,新生園生命禮儀有限公司,302025.58000000083,2770880.717,121.51559516173867,25.045178393805084
臺北市,中正區,新富町葬式有限公司,301503.13599999953,2770821.095,121.5104154587956,25.044658006469795
臺北市,中正區,萬善禮儀社,301503.13599999953,2770821.095,121.5104154587956,25.044658006469795
臺北市,中正區,蓮雲禪苑,303708.6507618884,2770041.19722253,121.532241821291,25.03754043661966
臺北市,中正區,澤霖生命禮儀有限公司,301503.13599999953,2770821.095,121.5104154587956,25.044658006469795
臺北市,中正區,藤香禮儀有限公司,301503.13599999953,2770821.095,121.5104154587956,25.044658006469795
臺北市,中正區,寶藏巖,303811.30473745137,2767042.1831642496,121.53314208984602,25.010461808078485
臺北市,中正區,耀恩生命禮儀有限公司,301516.4799840716,2770826.4836695106,121.51054790000194,25.044706200829015
臺北市,大同區,大同一次變電所,301594.0713042002,2773980.22784534,121.51143500000194,25.07317540083031
臺北市,大同區,大橋頭福德廟,301402.60065871815,2772949.98113478,121.50949859619294,25.063880921240084
臺北市,大同區,大龍峒福壽宮,302537.8736679078,2774174.82420838,121.52079772949398,25.074899674292205
臺北市,大同區,六福煤氣企業有限公司,301428.3320000012,2773856.333,121.50978750182323,25.072062537231922
臺北市,大同區,天建煤氣行,302043.0869999998,2771438.087,121.51578971047522,25.050209704158352
臺北市,大同區,北門口福聚宮,301640.9658995999,2771593.25056127,121.51181030273594,25.05162429892501
臺北市,大同區,台北協天宮,302067.03718655213,2773314.62033097,121.51609802246296,25.067150116796768
